entry_id,surname,forename,destinations,stage_index,occupation_raw,age,hisco_code,hisclass,hiscam,tr_category,code_method,code_review,tr_absolute,tr_relative,code_tier
652,SPRING,Howard,Art+Media,4,"journalist for the Yorkshire Observer, the Manchester Guardian (for 15 years)",22,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
652,SPRING,Howard,Art+Media,5,employed by the Beaverbrook Press (1931-),,,,,,,,,,
657,STAMPER,Joseph,Art,1,Left school at age 13 to work in a newspaper office,,,,,,,,,,
657,STAMPER,Joseph,Art,2,moved from there to a glass works,,,,,,,,,,
657,STAMPER,Joseph,Art,3,served his time as a moulder,,,,,,,,,,
657,STAMPER,Joseph,Art,4,then employed by a magazine and newspaper combine,,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,1,Given employment by cousin as a pupil-teacher at Brynford (1856),,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,2,assisted aunt who kept a farm and an inn,,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,3,assistant in haberdasher’s shop,,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,4,butcher’s boy,,77940,9,58.74,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
660,STANLEY,Henry Morton,Art+Media,5,cabin-boy,,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,6,"store assistant (in America, taking name of Henry Stanley from his employer and adopted father)",,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,7,fought in the American Civil War (1861-5),,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,8,journalist and correspondent,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
660,STANLEY,Henry Morton,Art+Media,9,established world-wide reputation as an explorer,,,,,,,,,,
660,STANLEY,Henry Morton,Art+Media,10,lecturer,,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Enttaeuschte,statut
660,STANLEY,Henry Morton,Art+Media,11,author,,15120,2,79.8,Bewahrende,synonym,,Bewahrende,Bewahrende,statut
660,STANLEY,Henry Morton,Art+Media,12,MP for N.Lambeth (1895-1900),,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
665,STEWART,Robert,Art+Media,1,"Half-time ‘shifter’ in a jute mill, combined with ‘chapping’ (i.e. knocking-up people for work)",10,,,,,,,,,
665,STEWART,Robert,Art+Media,2,full-time mill worker,13,,,,,,,,,
665,STEWART,Robert,Art+Media,3,"apprentice joiner, becoming a journeyman c.1897",,95420,7,53.84,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
665,STEWART,Robert,Art+Media,4,full-time organiser of the Scottish Prohibition Party and part-time editor of the Prohibitionist,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
665,STEWART,Robert,Art+Media,5,"full-time activist for the Prohibition and Reform Party (later, the Socialist Prohibition Fellowship)",,,,,,,,,,
665,STEWART,Robert,Art+Media,6,Scottish organiser for the British Communist Party (1921-),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
672,STOTT,Benjamin,Art+Media,1,Apprentice bookbinder (1827-34),,,,,,,,,,
672,STOTT,Benjamin,Art+Media,2,journeyman (1834-),,,,,,,,,,
676,SUMMERBELL,Thomas,Media,1,‘Weekend-boy’ in barber shop and errand-boy to a grocer,12,41020,3,81.33,,generic,yes,Bewahrende,Bewahrende,trajectoire
676,SUMMERBELL,Thomas,Media,2,apprentice printer (1874-81),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
676,SUMMERBELL,Thomas,Media,3,journeyman printer,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
676,SUMMERBELL,Thomas,Media,4,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Anwaerter,statut
676,SUMMERBELL,Thomas,Media,5,started own printing business (1894),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
676,SUMMERBELL,Thomas,Media,6,MP for Sunderland (1906-10),,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
683,TAYLOR,Allan K.,Art+Media,1,"Started to earn own living at age 8 by selling newspapers, delivering milk and cleaning out herring boats",,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,2,ran away to sea at age 12,,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,3,assistant in pork butcher’s shop,13,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,4,apprentice on a Swansea Copper Oresman,14,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,5,enlisted in the army ( 1907),,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,6,postman (c.1910),,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,7,joined the British South Africa Police in 1912,,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,8,employed in various occupations in South Africa (1919-22),,,,,,,,,,
683,TAYLOR,Allan K.,Art+Media,9,"travelling book salesman (1926), and subsequently employed as a salesman for miscellaneous items",,43220,4,73.55,Bewahrende,synonym,,Bewahrende,(indéterminé),statut
683,TAYLOR,Allan K.,Art+Media,10,was destitute and homeless in 1932 but by the following year was a successful author and soon to become a freelance journalist and broadcaster,,,,,,,,,,
688,TAYLOR,John Wilkinson,Media,1,"Began employment as a newspaper-seller (at age 9), and then as grocer’s errand-boy before becoming apprenticed to a blacksmith",,41020,3,81.33,,generic,yes,Bewahrende,Bewahrende,trajectoire
688,TAYLOR,John Wilkinson,Media,2,"colliery blacksmith, subsequently working at the coal face",,83110,7,55.31,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
688,TAYLOR,John Wilkinson,Media,3,part proprietor at printing business,,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Anwaerter,statut
688,TAYLOR,John Wilkinson,Media,4,MP for Chester-le-Street (1906-19),,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
700,THOMPSON,Bonar,Media,1,Errand-boy (1901),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
700,THOMPSON,Bonar,Media,2,van-boy (1902),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
700,THOMPSON,Bonar,Media,3,"grocer’s boy (c.1902): oiler and greaser, then assistant brake fitter in carriage and wagon department of the Great Central Railway (1904-8)",,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
700,THOMPSON,Bonar,Media,4,"public orator, making a living from collections though also supplemented by begging",,,,,,,,,,
700,THOMPSON,Bonar,Media,5,fortune-teller,,,,,,,,,,
700,THOMPSON,Bonar,Media,6,quarryman in a conscientious objector’s camp in Aberdeen (c.1916-20),,,,,,,,,,
700,THOMPSON,Bonar,Media,7,‘quack’ doctor and birth-control advocate (1919-20),,,,,,,,,,
700,THOMPSON,Bonar,Media,8,returned to platform as advocate of revolutionary socialism (c.1922/4),,,,,,,,,,
700,THOMPSON,Bonar,Media,9,abandoned the open socialist platform to speak freelance and politically unattached (1926-),,,,,,,,,,
706,THOMPSON,Thomas,Art+Media,1,Half-timer in cotton mill at age 10,,,,,,,,,,
706,THOMPSON,Thomas,Art+Media,2,errand-boy,,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
706,THOMPSON,Thomas,Art+Media,3,worked in printing establishment and learned bookbinding,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
706,THOMPSON,Thomas,Art+Media,4,writer,,15120,2,79.8,Anwaerter,synonym,,Anwaerter,Etablierte,statut
706,THOMPSON,Thomas,Art+Media,5,novelist,,15120,2,79.8,Bewahrende,synonym,,Bewahrende,Etablierte,statut
706,THOMPSON,Thomas,Art+Media,6,script-writer,,15120,2,79.8,Bewahrende,synonym,,Bewahrende,Etablierte,statut
706,THOMPSON,Thomas,Art+Media,7,broadcaster,,,,,,,,,,
712,TODD,Adam Brown,Art+Media,1,Ploughboy and farm-boy (1835),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
712,TODD,Adam Brown,Art+Media,2,"‘washer-off` in a tileworks (1838), becoming a moulder, tile-burner and assistant manager",,21110,3,84.88,,generic,yes,Etablierte,Etablierte,trajectoire
712,TODD,Adam Brown,Art+Media,3,in partnership with brother-in-law owning a brick and tile works at Dalquharran,,,,,,,,,,
712,TODD,Adam Brown,Art+Media,4,started a successful literary and journalistic career in 1864 as a newspaper correspondent and author. Worked as a journalist for more than 60 years,,,,,,,,,,
714,TOMLINSEN,H. M.,Media,1,Clerk in a firm of manufacturers and traders,13,39310,5,69.59,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
714,TOMLINSEN,H. M.,Media,2,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
721,TURNER,Ben,Media,1,Assistant to aunt and other domestic hand-loom weavers,9,,,,,,,,,
721,TURNER,Ben,Media,2,half-timer in the mill,10,,,,,,,,,
721,TURNER,Ben,Media,3,full-time mill worker,13,,,,,,,,,
721,TURNER,Ben,Media,4,"supplemented income during periods of unemployment by journalism for various radical newspapers, and as a drapery salesman and insurance agent",,45230,11,51.9,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
721,TURNER,Ben,Media,5,from 1889 was employed on the Yorkshire Factory Times and the Workman‘s Times,,,,,,,,,,
721,TURNER,Ben,Media,6,paid trade union official from 1922,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Anwaerter,statut
721,TURNER,Ben,Media,7,"MP for Dewsbury (1922-4, 1929-31)",,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
725,WALLACE,Edgar (Richard Horatio),Art+Media,1,"Worked at various jobs between the ages of 12 and 18, including a printer’s boy",,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,2,newsboy,,45240,11,56.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
725,WALLACE,Edgar (Richard Horatio),Art+Media,3,in a shoe shop,,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,4,in a mackintosh cloth factory,,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,5,on a Grimsby trawler,,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,6,as a milk roundsman,,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,7,road-maker,,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,8,builder’s labourer,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
725,WALLACE,Edgar (Richard Horatio),Art+Media,9,enlisted in the army when aged 18,18,,,,,,,,,
725,WALLACE,Edgar (Richard Horatio),Art+Media,10,later became a correspondent for Reuters and for the Daily Mail,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
725,WALLACE,Edgar (Richard Horatio),Art+Media,11,editor of Rand Daily Mail (1902),,15920,2,82.12,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
725,WALLACE,Edgar (Richard Horatio),Art+Media,12,"returned to England and worked for the Daily Mail, established himself as a distinguished novelist, playwright and journalist",,,,,,,,,,
729,WARDLE,George James,Art+Media,1,A Half-timer in woollen factory (1873-8),,,,,,,,,,
729,WARDLE,George James,Art+Media,2,full-timer (1878-80),,,,,,,,,,
729,WARDLE,George James,Art+Media,3,clerk at Midland Railway Company (1880-95),,39310,5,69.59,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
729,WARDLE,George James,Art+Media,4,editor of Keighley Labour Journal (1893-7),,15920,2,82.12,Bewahrende,synonym,,Anwaerter,Etablierte,statut
729,WARDLE,George James,Art+Media,5,editor of Railway Review (1897-1918),,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Etablierte,statut
729,WARDLE,George James,Art+Media,6,"parliamentary secretary to Board of Trade, and later, Ministry of Labour (from 1917). Elected Labour MP for Stockport in 1906. Resigned his office and parliamentary seat in 1920 owing to ill-health",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
735,WATSON,James,Media,1,"At age 12 was bound to clergyman as general servant, but indentures cancelled after 6 years owing to death of master’s wife",,,,,,,,,,
735,WATSON,James,Media,2,warehouseman at drysalter’s (c.1817-22),,97145,11,56.66,Enttaeuschte,synonym,yes,Enttaeuschte,Enttaeuschte,statut
735,WATSON,James,Media,3,"shopman to Mr. Carlile, and later manager of his business (1822-6), though interrupted by periods of imprisonment for selling liberal and freethinking literature",,21110,3,84.88,,generic,yes,Etablierte,Etablierte,trajectoire
735,WATSON,James,Media,4,compositor (1826-8),,92120,7,61.68,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
735,WATSON,James,Media,5,manager of a co-operative store (1828-9),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
735,WATSON,James,Media,6,bookseller (1830),,41020,3,81.33,Enttaeuschte,synonym,yes,Enttaeuschte,Etablierte,statut
735,WATSON,James,Media,7,printer and publisher (1831-),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
736,WATSON,Lewis,Media,1,Part-time errand-boy,,,,,,,,,,
736,WATSON,Lewis,Media,2,garden-boy (1880),,,,,,,,,,
736,WATSON,Lewis,Media,3,school monitor (1881),,,,,,,,,,
736,WATSON,Lewis,Media,4,"apprentice builder (1882), remaining in the same trade for the rest of his working life",,,,,,,,,,
736,WATSON,Lewis,Media,5,"clerk of works, supervising the erection of a spinning mill (1905)",,39310,5,69.59,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
736,WATSON,Lewis,Media,6,"appointed first manager of Manchester Corporation Direct Works Department (1920-3), and then held the same post in Barnsley",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
741,WELCH,Charles Henry. An Autobiography,Media,1,Employed in a tea broker’s establishment (1894),,,,,,,,,,
741,WELCH,Charles Henry. An Autobiography,Media,2,leather-bag maker (1895-1904),,,,,,,,,,
741,WELCH,Charles Henry. An Autobiography,Media,3,appointed secretary of the Bible Training College (1904),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
741,WELCH,Charles Henry. An Autobiography,Media,4,editor of the Berean Expositor for more than 50 years,,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Enttaeuschte,statut
741,WELCH,Charles Henry. An Autobiography,Media,5,"Principal of the Chapel of the Opened Book, Finsbury Square, London",,,,,,,,,,
742,WELLOCK,Wilfred,Art+Media,1,"Half-timer in cotton mill (1889-92), and full-time at age 13",,,,,,,,,,
742,WELLOCK,Wilfred,Art+Media,2,rose to position of undermanager in the mill,,,,,,,,,,
742,WELLOCK,Wilfred,Art+Media,3,"returned to work in the mill part-time after leaving university, combined with part-time teaching and lecturing for local Co-operative Societies and churches",,,,,,,,,,
742,WELLOCK,Wilfred,Art+Media,4,"worked for some years for the Independent Labour Party, supported by his wife, a music teacher and popular soloist",,,,,,,,,,
742,WELLOCK,Wilfred,Art+Media,5,MP for Stourbridge (1927-31),,20110,1,93.36,Etablierte,synonym,,Etablierte,(indéterminé),statut
742,WELLOCK,Wilfred,Art+Media,6,"joint managing director of Peace News, to which he regularly contributed (1940-)",,,,,,,,,,
744,WELTON,C. J.,Media,1,First job was in the gardening department of a seed warehouse,,,,,,,,,,
744,WELTON,C. J.,Media,2,gardener’ s assistant,,62740,12,53.25,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
744,WELTON,C. J.,Media,3,post office employee (c.1873-1887),,,,,,,,,,
744,WELTON,C. J.,Media,4,entered business on own account as bookseller and publisher,,,,,,,,,,
750,WHITEHOUSE,Samuel Henry,Media,1,Started work in the pit as a door-boy before the age of 9,,,,,,,,,,
750,WHITEHOUSE,Samuel Henry,Media,2,"a pony-driver by the age of 12, and a ‘full-blown’ collier by the age of 16",,,,,,,,,,
750,WHITEHOUSE,Samuel Henry,Media,3,subsequently elected checkweighman,,,,,,,,,,
750,WHITEHOUSE,Samuel Henry,Media,4,agent for the Somerset miners (1888-1917),,45230,11,51.9,,generic,yes,Enttaeuschte,(indéterminé),trajectoire
756,WILKINSON,Dyke,Art+Media,1,"Employed as a button-cobber at age 7, followed by some time spent in a brass foundry",,,,,,,,,,
756,WILKINSON,Dyke,Art+Media,2,"apprenticed to a rule-maker for 8 1/2 years (at age 12 1/2) but cancelled indentures
prematurely",,,,,,,,,,
756,WILKINSON,Dyke,Art+Media,3,worked for a time as a rule-maker before entering into partnership as a manufacturing jeweller,,,,,,,,,,
756,WILKINSON,Dyke,Art+Media,4,commercial traveller,,43220,4,73.55,Bewahrende,synonym,,Bewahrende,(indéterminé),statut
756,WILKINSON,Dyke,Art+Media,5,undertook various business ventures,,,,,,,,,,
756,WILKINSON,Dyke,Art+Media,6,"bookmaker at race-meetings for much of adult working life, but also engaged in numerous commercial undertakings and running a newspaper, for which he did much of the writing and editing",,,,,,,,,,
756,WILKINSON,Dyke,Art+Media,7,was also a direotor of two public companies,,,,,,,,,,
762,Willis,Frederick,Art,1,Reading-boy at publishing house,14,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
762,Willis,Frederick,Art,2,silk hatter (from age 14),,,,,,,,,,
762,Willis,Frederick,Art,3,assistant manager in a hat manufactory,24,21110,3,84.88,,generic,yes,Etablierte,Etablierte,trajectoire
763,WILSON,Benjamin,Media,1,"Began work ‘when very young milking cows’‚ then farm-boy during day and in a card shop, carding teeth, by night. Later worked as a bobbin-winder (c.1838)",,,,,,,,,,
763,WILSON,Benjamin,Media,2,woollen weaver,,75430,9,50.74,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
763,WILSON,Benjamin,Media,3,comber,,,,,,,,,,
763,WILSON,Benjamin,Media,4,railway navvy,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
763,WILSON,Benjamin,Media,5,quarryman,,,,,,,,,,
763,WILSON,Benjamin,Media,6,"and, finally, as an expert horticulturalist",,,,,,,,,,
768,WILSON,Joseph Havelock,Media,1,Part-time newsboy,6,45240,11,56.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
768,WILSON,Joseph Havelock,Media,2,grocer’s errand-boy,8,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Anwaerter,statut
768,WILSON,Joseph Havelock,Media,3,printer’s devil,9,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
768,WILSON,Joseph Havelock,Media,4,"apprenticed to a lithographic printer, but ran away to sea after a few mouths",13,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Bewahrende,statut
768,WILSON,Joseph Havelock,Media,5,apprentice seaman,,98140,11,52.91,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
768,WILSON,Joseph Havelock,Media,6,"worked for 11 years as a boy steward, cook and able seaman",,,,,,,,,,
768,WILSON,Joseph Havelock,Media,7,served for 5 years in the Royal Naval Reserve,,,,,,,,,,
768,WILSON,Joseph Havelock,Media,8,opened a small ‘cook shop’ in Monkwearmouth (1882),,,,,,,,,,
768,WILSON,Joseph Havelock,Media,9,opened ‘Wilson’s Temperance Hotel and Dining Rooms’ in Sunderland (1884),,,,,,,,,,
768,WILSON,Joseph Havelock,Media,10,"general secretary of the National Amalgamated Seamen’s and Firemen’s Union of Great Britain and Ireland (1887-94), and then president of the new union from 1894",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Anwaerter,statut
768,WILSON,Joseph Havelock,Media,11,MP for Middlesbrough (1892-1900,,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
768,WILSON,Joseph Havelock,Media,12,"1906-10), and for South Shields (1918-22)",,,,,,,,,,
771,WOOD,John,Art+Media,1,"At age 6 was sent to a cotton factory, but taken away by mother because of the beatings received there",,,,,,,,,,
771,WOOD,John,Art+Media,2,"put to the loom at about age 11, working first a cotton loom then ‘promoted’ to a worsted loom (for ‘a number of years’)",,,,,,,,,,
771,WOOD,John,Art+Media,3,"schoolmaster (for 14 years), interrupted by spells when he ran own grocery shop and worked as assistant overseer to the poor. Then was engaged to compile the first Directory of Bradford (1845), and later became agent and correspondent for various provincial newspapers, becoming a regular journalist (for 5 years), and then reporter to the West Riding magistrates (for 25 years)",,13000,2,82.44,Etablierte,synonym,,Etablierte,(indéterminé),statut
776,WRIGHT,William,Art+Media,1,"It was said of the author that he had been ‘everything by turns, and nothing long’. First job was as a warp-dresser, an occupation which he frequently fell back on when seeking work. Also worked as a sailor",,,,,,,,,,
776,WRIGHT,William,Art+Media,2,apprentice to a mason,,,,,,,,,,
776,WRIGHT,William,Art+Media,3,player with a travelling theatre company,,,,,,,,,,
776,WRIGHT,William,Art+Media,4,"scenic artist, advance agent and stage manager for a marionette showman",,16130,4,84.2,Etablierte,synonym,,Etablierte,Etablierte,statut
776,WRIGHT,William,Art+Media,5,itinerant showman,,,,,,,,,,
776,WRIGHT,William,Art+Media,6,dock labourer,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
776,WRIGHT,William,Art+Media,7,enlisted in the army (3 years),,,,,,,,,,
776,WRIGHT,William,Art+Media,8,Volunteer,,,,,,,,,,
776,WRIGHT,William,Art+Media,9,contributed articles and stories to the Bradford Observer,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
776,WRIGHT,William,Art+Media,10,joint-editor of the Keighley Spectator,,15920,2,82.12,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
776,WRIGHT,William,Art+Media,11,ran a grocer’s shop (pre 1872),,41020,3,81.33,Bewahrende,synonym,yes,Bewahrende,Etablierte,statut
776,WRIGHT,William,Art+Media,12,pattern-dresser (1 year),,,,,,,,,,
776,WRIGHT,William,Art+Media,13,warp-sizing inspector,,,,,,,,,,
776,WRIGHT,William,Art+Media,14,‘bum’ bailiff to an auctioneer,,,,,,,,,,
776,WRIGHT,William,Art+Media,15,inventor,,,,,,,,,,
